netst,stlo,stla,geometry,index_right,STATE,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_NAME,AGE_MIN,AGE_MAX,MAJOR1,MAJOR2,MAJOR3,MINOR1,MINOR2,MINOR3,MINOR4,MINOR5,INCIDENTAL,INDETERMIN,REF_ID,REFERENCE,GENERALIZE,DIGITAL_UR,NGMDB1,NGMDB2,NGMDB3,RuleID,FIPS_C
UW.LEID,-123.465057,46.829418,POINT (-123.465057 46.829418),558.0,WA,Ev2,EOv2;0,WAEOv2;0,Middle and lower Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene - Bartonian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Paleocene - Danian,Basalt,,,,,,,,"Siltstone, Sandstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.LIGO,-119.417686,46.461704,POINT (-119.417686 46.461704),3628.0,WA,Qg1o,Qg1o;0,WAQg1o;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.LMONT,-117.899857,47.20364,POINT (-117.899857 47.20364),1052.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.LNO,-118.287392,45.871712,POINT (-118.287392 45.871712),11544.0,OR,Tcw,Tcw;0,ORTcw;0,Wanapum Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
UW.LOKMT,-120.789398,47.149632,POINT (-120.789398 47.149632),1069.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.LON,-121.809601,46.750599,POINT (-121.809601 46.750599),1740.0,WA,OLMv,OGMIv;0,WAOGMIv;0,Oligocene-Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Andesite,,,Basalt,,,,,"Dacite, Rhyolite, Sandstone, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.LRIV,-123.503998,48.057499,POINT (-123.503998 48.057499),576.0,WA,Ev2,EOv2;0,WAEOv2;0,Middle and lower Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene - Bartonian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Paleocene - Danian,Basalt,,,,,,,,"Siltstone, Sandstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.LTY,-120.666359,47.254509,POINT (-120.666359 47.254509),4384.0,WA,EPKc,TKc;0,WATKc;0,Paleocene-Cretaceous nonmarine rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Eocene,Phanerozoic - Mesozoic - Cretaceous - Late-Cretaceous,Arkose,,,Conglomerate,Shale,,,,"Coal, Siltstone, Volcanic",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Sedimentary, clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,23.0,53
UW.LUMI,-122.706299,48.7201,POINT (-122.706299 48.7201),3332.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.MANO,-120.724693,46.951103,POINT (-120.724693 46.951103),1069.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.MDW,-119.762154,46.613022,POINT (-119.762154 46.613022),1069.0,WA,Mv,MIv;0,WAMIv;0,Miocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Basalt,,,,,,,,"Sandstone, Siltstone, Andesite, Dacite, Rhyolite, Conglomerate",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.MJO1,-121.938004,48.582321,POINT (-121.938004 48.582321),2040.0,WA,pJph,pJph;0,WApJph;0,Pre-Upper Jurassic metamorphic rocks of the low-grade zone,Phanerozoic - Mesozoic - Cretaceous - Early-Cretaceous,Phanerozoic - Mesozoic - Jurassic,Phyllite,,,Schist,,,,,"Siltstone, Greenstone, Argillite, Chert, Granulite, Gabbro, Graywacke, Limestone, Quartzite, Conglomerate, Slate, Marble",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Metamorphic, sedimentary clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,16.0,53
UW.MONTE,-123.575111,47.024109,POINT (-123.575111 47.024109),775.0,WA,MPL,MIPO;0,WAMIPO;0,Miocene-Pliocene marine rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,,Conglomerate,,,,,Mudstone,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Sedimentary, clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,23.0,53
UW.MOODY,-124.014183,47.208931,POINT (-124.014183 47.208931),2559.0,WA,Qa,Qa;0,WAQa;0,Alluvium,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Holocene,Silt,Sand,,Gravel,,,,,"Peat, Clay",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.MORSE,-122.514481,47.689011,POINT (-122.514481 47.689011),3771.0,WA,Qg1t,Qg1t;0,WAQg1t;0,Younger glacial drift,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Fine-detrital,Coarse-detrital,,,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.MOX,-120.299339,46.577179,POINT (-120.299339 46.577179),866.0,WA,MPLc,MIPOc;0,WAMIPOc;0,Miocene-Pliocene nonmarine rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Conglomerate,Volcanic,,Gravel,Sand,Unconsolidated,,,Basalt,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous and Sedimentary, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,5.0,53
UW.MRBL,-121.484497,48.518299,POINT (-121.484497 48.518299),3262.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.MULN,-122.064407,48.535439,POINT (-122.064407 48.535439),3296.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.NATEM,-122.81852,48.105869,POINT (-122.81852 48.105869),3420.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.NEL,-120.339508,48.078018,POINT (-120.339508 48.078018),1310.0,WA,MZg,MZg;0,WAMZg;0,"Mesozoic granitic rocks, undivided",Phanerozoic - Cenozoic - Tertiary-Paleogene - Eocene,preCambrian,Granite,,,Granodiorite,Quartz-monzonite,Tonalite,Orthogneiss,,"Diorite, Gabbro, Schist, Migmatite, Syenite",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, intrusive",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,1.0,53
UW.NEMA,-123.749969,46.49741,POINT (-123.749969 46.49741),579.0,WA,Ev2,EOv2;0,WAEOv2;0,Middle and lower Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene - Bartonian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Paleocene - Danian,Basalt,,,,,,,,"Siltstone, Sandstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
UW.NIKE,-119.53273,46.391899,POINT (-119.53273 46.391899),4041.0,WA,Qs,Qs;0,WAQs;0,Landslide and mudflow deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Holocene,Sand,Clay,Silt,,,,,,Gravel,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.OLQN,-123.812523,47.513248,POINT (-123.812523 47.513248),2637.0,WA,Qa,Qa;0,WAQa;0,Alluvium,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Holocene,Silt,Sand,,Gravel,,,,,"Peat, Clay",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.OMAK,-119.333199,48.358398,POINT (-119.333199 48.358398),3393.0,WA,Qg,Qg;0,WAQg;0,"Glacial drift, undivided",Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sand,Gravel,,,,,,,Unconsolidated,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,29.0,53
UW.OSQM,-123.131393,48.043221,POINT (-123.131393 48.043221),1626.0,WA,OL,OG;0,WAOG;0,Oligocene marine rocks,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Sandstone,Siltstone,,,,,,,"Conglomerate, Volcanic, Mudstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Sedimentary, clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,23.0,53
UW.OSR,-123.965927,47.505341,POINT (-123.965927 47.505341),1548.0,WA,MZT,MZT;0,WAMZT;0,"Mesozoic-Tertiary marine rocks, undivided",Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Eocene,Graywacke,Slate,Argillite,Arkose,Siltstone,Conglomerate,Phyllite,,"Basalt, Gabbro, Coal",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Metamorphic and Sedimentary, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,20.0,53
UW.OT3,-119.234131,46.668861,POINT (-119.234131 46.668861),3212.0,WA,Qcl,Qcl;0,WAQcl;0,Quaternary nonmarine deposits,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Sandstone,Clay,Volcanic,Gravel,,,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Unconsolidated and Sedimentary, undifferentiated",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,28.0,53
UW.OTR,-124.345177,48.086319,POINT (-124.345177 48.086319),4485.0,WA,Ts,Ts;0,WATs;0,Tertiary marine and nonmarine rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Paleocene,Sandstone,,,Siltstone,Conglomerate,Clastic,,,,,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Sedimentary, clastic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,23.0,53
UW.PAN4H,-123.269577,47.175869,POINT (-123.269577 47.175869),560.0,WA,Ev2,EOv2;0,WAEOv2;0,Middle and lower Eocene volcanic rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene - Bartonian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Paleocene - Danian,Basalt,,,,,,,,"Siltstone, Sandstone",,WA097,"Raines, Gary L., and Johnson, Bruce R., 1996, Digital representation of the Washington state geologic map; a contribution to the Interior Columbia River basin ecosystem management project, U.S. Geological Survey Open-file report 95-0684, 20 p., plus digi","Igneous, volcanic",https://pubs.usgs.gov/of/1995/of95-684/,https://ngmdb.usgs.gov/Prodesc/proddesc_30777.htm,,,2.0,53
